,Country,State,City,StationName,Timestamp,PM25,AQI,MainPollutant,PM10,SO2,CO,NO2,Ozone
8206,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-09-21,7.96,33,PM2.5,,,,4.71,
8207,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-11-20,7.46,31,PM2.5,,,,22.33,
8208,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-05-14,4.38,18,PM2.5,,,,6.28,
8209,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-05-19,12.83,53,PM2.5,,,,,
8210,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-12-04,7.46,31,PM2.5,,,,23.4,
8211,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-01-25,10.63,44,PM2.5,,,,,
8212,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-07-25,7.39,31,PM2.5,,,0.23,12.23,
8213,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-08-12,5.62,23,PM2.5,,,,15.43,
8214,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-01-26,9.09,38,PM2.5,,,,,
8215,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-05-11,8.46,35,PM2.5,,,,20.62,
8216,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-12,5.45,23,PM2.5,,,,,
8217,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-06-19,10.02,41,PM2.5,,,,,
8218,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-01-27,15.83,59,PM2.5,,,,,
8219,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-08,17.01,61,PM2.5,,,,,
8220,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-10-26,4.7,19,PM2.5,,,,13.63,
8221,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-02-21,12.87,53,PM2.5,,,,31.9,
8222,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-01-31,7.3,30,PM2.5,,,,,
8223,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-11-06,8.75,36,PM2.5,,,,,
8224,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-08-14,9.88,41,PM2.5,,,,,
8225,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-02-24,13.14,53,PM2.5,,,,,
8226,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-11-07,24.31,77,PM2.5,,,,,
8227,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-06-08,7.55,31,PM2.5,,,,,
8228,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-08-29,5.65,23,PM2.5,,,,,
8229,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-12-16,4.83,20,PM2.5,,,,,
8230,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-07-26,7.17,30,PM2.5,,,0.08,11.31,
8231,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-29,8.78,36,PM2.5,,,,,
8232,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-03-17,10.13,42,PM2.5,,,,,
8233,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-02-10,4.2,17,PM2.5,,,,,
8234,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-12-04,6.75,28,PM2.5,,,,,
8235,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-12-06,4.0,17,PM2.5,,,,,
8236,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-02-12,3.66,15,PM2.5,,,,,
8237,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-11-08,5.49,23,PM2.5,,,,,
8238,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-04-10,5.04,21,PM2.5,,,,,
8239,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-04-12,10.75,44,PM2.5,,,,,
8240,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-08-26,12.94,53,PM2.5,,,,,
8241,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-10-29,5.41,22,PM2.5,,,,,
8242,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-01-06,6.64,27,PM2.5,,,,,
8243,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-07-22,9.48,39,PM2.5,,,,,
8244,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-12-21,8.28,34,PM2.5,,,,,
8245,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-03-07,7.42,31,PM2.5,,,,3.82,
8246,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-05-12,9.46,39,PM2.5,,,,26.02,
8247,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-03-31,14.13,55,PM2.5,,,,,
8248,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-05-01,16.57,60,PM2.5,,,,,
8249,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-06-29,18.55,65,PM2.5,,,,,
8250,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-02-03,7.29,30,PM2.5,,,,,
8251,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-03-27,10.97,45,PM2.5,,,,,
8252,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-11-14,12.25,51,PM2.5,,,,,
8253,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2018-05-17,10.29,43,PM2.5,,,,,
8254,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-10-19,10.44,43,PM2.5,,,,,
8255,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-04-16,8.23,34,PM2.5,,,,,
8256,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-10-24,11.56,48,PM2.5,,,,,
8257,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-08-06,20.86,69,PM2.5,,,,,
8258,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-09-12,5.17,21,PM2.5,,,,,
8259,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-09-24,18.82,65,PM2.5,,,,,
8260,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-06-18,6.45,27,PM2.5,,,,,
8261,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-12-01,6.7,28,PM2.5,,,,,
8262,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-07-15,8.93,37,PM2.5,,,,,
8263,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2020-06-17,9.64,40,PM2.5,,,,,
8264,USA,Pennsylvania,Glassport,Glassport High Street,2021-09-02,3.91,16,PM2.5,10.08,,,,
8265,USA,Pennsylvania,Glassport,Glassport High Street,2021-09-03,6.0,25,PM2.5,8.83,,,,
8266,USA,Pennsylvania,Glassport,Glassport High Street,2021-09-24,5.27,22,PM2.5,6.96,,,,
8267,USA,Pennsylvania,Glassport,Glassport High Street,2021-10-01,6.75,28,PM2.5,10.33,,,,
8268,USA,Pennsylvania,Glassport,Glassport High Street,2021-10-07,5.38,22,PM2.5,7.29,,,,
8269,USA,Pennsylvania,Glassport,Glassport High Street,2021-10-11,5.94,25,PM2.5,8.96,,,,
8270,USA,Pennsylvania,Glassport,Glassport High Street,2021-10-19,14.93,57,PM2.5,24.08,,,,
8271,USA,Pennsylvania,Glassport,Glassport High Street,2021-11-09,12.88,53,PM2.5,21.25,,,,
8272,USA,Pennsylvania,Glassport,Glassport High Street,2021-12-29,5.83,24,PM2.5,7.83,,,,
8273,USA,Pennsylvania,Glassport,Glassport High Street,2021-12-30,10.79,45,PM2.5,15.0,,,,
8274,USA,Pennsylvania,Glassport,Glassport High Street,2022-01-07,6.04,25,PM2.5,7.33,,,,
8275,USA,Pennsylvania,Glassport,Glassport High Street,2022-01-10,4.76,20,PM2.5,4.87,,,,
8276,USA,Pennsylvania,Glassport,Glassport High Street,2022-02-20,7.17,30,PM2.5,9.7,,,,
8277,USA,Pennsylvania,Glassport,Glassport High Street,2022-03-16,19.29,66,PM2.5,34.63,,,,
8278,USA,Pennsylvania,Glassport,Glassport High Street,2022-02-07,10.28,42,PM2.5,26.23,,,,
8279,USA,Pennsylvania,Glassport,Glassport High Street,2022-04-22,10.04,41,PM2.5,15.33,,,,
8280,USA,Pennsylvania,Glassport,Glassport High Street,2021-08-16,,11,PM10,12.17,,,,
8281,USA,Pennsylvania,Glassport,Glassport High Street,2022-04-19,3.74,15,PM2.5,4.21,,,,
8282,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-05-21,14.73,57,PM2.5,,,,11.43,
8283,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-21,4.75,20,PM2.5,,,,,
8284,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-04-23,8.38,35,PM2.5,,,341.29,12.14,
8285,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-12-03,4.2,17,PM2.5,,,,18.35,
8286,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-01-20,8.17,34,PM2.5,,,,22.93,
8287,USA,Pennsylvania,Millvale,Manchester,2021-09-12,8.46,35,PM2.5,,,,,
8288,USA,Pennsylvania,Millvale,Manchester,2021-10-26,3.55,15,PM2.5,9.19,,,,
8289,USA,Pennsylvania,Millvale,Manchester,2021-11-03,5.88,24,PM2.5,12.74,,,,
8290,USA,Pennsylvania,Millvale,Manchester,2021-11-25,2.24,9,PM2.5,3.55,,,,
8291,USA,Pennsylvania,Millvale,Manchester,2021-12-05,7.82,32,PM2.5,12.08,,,,
8292,USA,Pennsylvania,Millvale,Manchester,2021-12-19,3.96,16,PM2.5,5.74,,,,
8293,USA,Pennsylvania,Millvale,Manchester,2022-02-06,15.2,57,PM2.5,19.78,,,,
8294,USA,Pennsylvania,Millvale,Manchester,2022-02-17,8.68,36,PM2.5,15.2,,,,
8295,USA,Pennsylvania,Millvale,Manchester,2022-04-07,6.02,25,PM2.5,12.89,,,,
8296,USA,Pennsylvania,Millvale,Manchester,2022-06-26,15.27,58,PM2.5,,,,,
8297,USA,Pennsylvania,Millvale,Manchester,2022-08-06,6.36,26,PM2.5,,,,,
8298,USA,Pennsylvania,Millvale,Manchester,2022-08-07,9.37,39,PM2.5,,,,,
8299,USA,Pennsylvania,Millvale,Manchester,2021-09-15,12.27,51,PM2.5,,,,,
8300,USA,Pennsylvania,Millvale,Manchester,2021-10-14,13.53,54,PM2.5,,,,,
8301,USA,Pennsylvania,Millvale,Manchester,2021-11-04,9.95,41,PM2.5,18.2,,,,
8302,USA,Pennsylvania,Millvale,Manchester,2022-04-06,7.92,33,PM2.5,12.65,,,,
8303,USA,Pennsylvania,Millvale,Manchester,2021-11-09,13.46,54,PM2.5,28.2,,,,
8304,USA,Pennsylvania,Glassport,Glassport High Street,2021-08-31,10.08,42,PM2.5,15.13,,,,
8305,USA,Pennsylvania,Glassport,Glassport High Street,2021-09-06,6.63,27,PM2.5,9.79,,,,
8306,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-06-01,14.08,55,PM2.5,,,,17.32,
8307,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-08-19,16.57,60,PM2.5,,,,26.07,
8308,USA,Pennsylvania,Glassport,Glassport High Street,2022-01-03,4.0,17,PM2.5,3.29,,,,
8309,USA,Pennsylvania,Glassport,Glassport High Street,2022-01-22,14.1,55,PM2.5,29.92,,,,
8310,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-10,7.86,32,PM2.5,,,,,
8311,USA,Pennsylvania,Glassport,Glassport High Street,2021-11-25,12.08,50,PM2.5,19.79,,,,
8312,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-08-12,13.8,55,PM2.5,,,,4.51,
8313,USA,Pennsylvania,Glassport,Glassport High Street,2021-08-25,22.14,72,PM2.5,45.54,,,,
8314,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-12-07,7.74,32,PM2.5,,,,17.88,
8315,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-25,10.38,43,PM2.5,,,,,
8316,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-04-30,4.66,19,PM2.5,,,,,
8317,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-02-19,5.33,22,PM2.5,,,,2.85,
8318,USA,Pennsylvania,Millvale,Manchester,2022-03-29,5.93,25,PM2.5,12.25,,,,
8319,USA,Pennsylvania,Millvale,Manchester,2021-10-01,5.91,24,PM2.5,,,,,
8320,USA,Pennsylvania,Millvale,Manchester,2021-10-13,10.21,42,PM2.5,,,,,
8321,USA,Pennsylvania,Millvale,Manchester,2022-02-11,7.53,31,PM2.5,19.66,,,,
8322,USA,Pennsylvania,Millvale,Manchester,2022-01-11,5.92,24,PM2.5,14.99,,,,
8323,USA,Pennsylvania,Millvale,Manchester,2022-07-18,7.17,30,PM2.5,,,,,
8324,USA,Pennsylvania,Millvale,Manchester,2022-02-14,9.25,38,PM2.5,13.86,,,,
8325,USA,Pennsylvania,Millvale,Manchester,2021-09-22,3.98,16,PM2.5,,,,,
8326,USA,Pennsylvania,Millvale,Manchester,2022-02-10,4.6,19,PM2.5,12.47,,,,
8327,USA,Pennsylvania,Glassport,Glassport High Street,2021-08-14,,10,PM10,11.43,,,,
8328,USA,Pennsylvania,Glassport,Glassport High Street,2022-08-09,9.53,39,PM2.5,14.77,,,,
8329,USA,Pennsylvania,Glassport,Glassport High Street,2022-08-20,13.42,54,PM2.5,29.67,,,,
8330,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-11-30,6.33,26,PM2.5,,,,23.24,
8331,USA,Pennsylvania,Glassport,Glassport High Street,2022-01-18,4.96,20,PM2.5,6.08,,,,
8332,USA,Pennsylvania,Glassport,Glassport High Street,2022-02-11,13.52,54,PM2.5,22.79,,,,
8333,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-12-02,10.83,45,PM2.5,,,,12.36,
8334,USA,Pennsylvania,Glassport,Glassport High Street,2022-05-17,9.78,40,PM2.5,14.5,,,,
8335,USA,Pennsylvania,Glassport,Glassport High Street,2022-08-18,6.5,27,PM2.5,9.46,,,,
8336,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-08-26,18.38,64,PM2.5,,,,20.2,
8337,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-07-29,8.08,33,PM2.5,,,,23.34,
8338,USA,Pennsylvania,Millvale,Manchester,2021-08-18,4.46,18,PM2.5,,,,,
8339,USA,Pennsylvania,Millvale,Manchester,2021-09-23,2.44,10,PM2.5,,,,,
8340,USA,Pennsylvania,Glassport,Glassport High Street,2022-01-06,7.5,31,PM2.5,10.67,,,,
8341,USA,Pennsylvania,Millvale,Manchester,2022-02-12,5.28,22,PM2.5,12.12,,,,
8342,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-05-15,8.0,33,PM2.5,,,,11.97,
8343,USA,Pennsylvania,Millvale,Manchester,2021-11-11,12.82,53,PM2.5,28.39,,,,
8344,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-01-10,5.36,22,PM2.5,,,,12.81,
8345,USA,Pennsylvania,Millvale,Manchester,2022-01-06,10.17,42,PM2.5,18.97,,,,
8346,USA,Pennsylvania,Millvale,Manchester,2021-11-24,3.96,16,PM2.5,6.02,,,,
8347,USA,Pennsylvania,Millvale,Manchester,2022-06-01,14.52,56,PM2.5,,,,,
8348,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-02-17,10.43,43,PM2.5,,,,,
8349,USA,Pennsylvania,Glassport,Glassport High Street,2022-03-21,11.69,48,PM2.5,16.61,,,,
8350,USA,Pennsylvania,Glassport,Glassport High Street,2021-12-17,7.13,29,PM2.5,10.58,,,,
8351,USA,Pennsylvania,Glassport,Glassport High Street,2022-08-19,16.32,60,PM2.5,35.63,,,,
8352,USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-05-26,6.79,28,PM2.5,,,,5.69,
8353,USA,Pennsylvania,Pittsburgh,,2015-12-22,5.13,22,Ozone,,,,,54.75
8354,USA,Pennsylvania,Pittsburgh,,2016-03-14,5.71,24,PM2.5,,,,,47.67
8355,USA,Pennsylvania,Pittsburgh,,2016-04-09,6.29,29,Ozone,,,,,72.46
8356,USA,Pennsylvania,Pittsburgh,,2016-05-09,11.21,46,PM2.5,,,,,48.08
8357,USA,Pennsylvania,Pittsburgh,,2016-06-28,9.42,39,PM2.5,,,,,65.04
8358,USA,Pennsylvania,Pittsburgh,,2016-07-03,14.35,56,PM2.5,,,,,44.43
8359,USA,Pennsylvania,Pittsburgh,,2016-07-17,8.13,34,PM2.5,,,,,59.54
8360,USA,Pennsylvania,Pittsburgh,,2016-07-29,10.0,41,PM2.5,,,,,54.42
8361,USA,Pennsylvania,Pittsburgh,,2016-11-04,7.5,31,PM2.5,,,,,41.83
8362,USA,Pennsylvania,Pittsburgh,,2016-11-08,16.88,61,PM2.5,,,,,28.79
8363,USA,Pennsylvania,Pittsburgh,,2016-12-11,15.57,58,PM2.5,,,,,33.3
8364,USA,Pennsylvania,Pittsburgh,,2017-01-24,8.88,37,PM2.5,,,,,36.46
8365,USA,Pennsylvania,Pittsburgh,,2017-02-12,15.0,57,PM2.5,,,,,30.96
8366,USA,Pennsylvania,Pittsburgh,,2017-02-14,12.58,52,PM2.5,,,,,36.25
8367,USA,Pennsylvania,Pittsburgh,,2017-04-16,14.21,55,PM2.5,20.29,,,,86.83
8368,USA,Pennsylvania,Pittsburgh,,2017-06-06,4.58,26,Ozone,6.58,,,,64.58
8369,USA,Pennsylvania,Pittsburgh,,2017-06-18,7.58,31,PM2.5,10.83,,,,66.25
8370,USA,Pennsylvania,Pittsburgh,,2017-06-22,13.37,54,PM2.5,19.28,,,,81.63
8371,USA,Pennsylvania,Pittsburgh,,2017-08-17,11.5,48,PM2.5,16.83,,,,56.42
8372,USA,Pennsylvania,Pittsburgh,,2017-09-07,4.38,18,PM2.5,6.29,,,,39.96
8373,USA,Pennsylvania,Pittsburgh,,2017-09-24,11.29,47,PM2.5,,,,,49.63
8374,USA,Pennsylvania,Pittsburgh,,2017-10-01,7.25,30,PM2.5,,,,,40.25
8375,USA,Pennsylvania,Pittsburgh,,2017-12-14,7.13,29,PM2.5,,,,,48.88
8376,USA,Pennsylvania,Pittsburgh,,2017-12-21,5.75,24,PM2.5,,,,,32.92
8377,USA,Pennsylvania,Pittsburgh,,2018-02-12,8.67,36,PM2.5,,,,,58.83
8378,USA,Pennsylvania,Pittsburgh,,2018-02-25,2.41,24,Ozone,,,,,60.04
8379,USA,Pennsylvania,Pittsburgh,,2018-03-14,6.29,27,Ozone,,,,,66.67
8380,USA,Pennsylvania,Pittsburgh,,2018-04-06,6.21,28,Ozone,,,,,69.21
8381,USA,Pennsylvania,Pittsburgh,,2018-05-18,8.5,35,PM2.5,,,,,73.33
8382,USA,Pennsylvania,Pittsburgh,,2018-06-02,12.71,52,PM2.5,,,,,66.92
8383,USA,Pennsylvania,Pittsburgh,,2018-06-27,10.88,45,PM2.5,,,,,59.0
8384,USA,Pennsylvania,Pittsburgh,,2018-07-15,22.33,72,PM2.5,,,,,76.04
8385,USA,Pennsylvania,Pittsburgh,,2018-07-24,9.88,41,PM2.5,,,,,65.08
8386,USA,Pennsylvania,Pittsburgh,,2018-08-28,17.79,63,PM2.5,,,,,66.04
8387,USA,Pennsylvania,Pittsburgh,,2018-10-02,11.38,47,PM2.5,,,,,32.42
8388,USA,Pennsylvania,Pittsburgh,,2016-06-14,5.5,23,PM2.5,,,,,52.5
8389,USA,Pennsylvania,Pittsburgh,,2016-12-30,9.13,38,PM2.5,,,,,56.79
8390,USA,Pennsylvania,Pittsburgh,,2018-09-12,7.58,31,PM2.5,,,,,20.13
8391,USA,Pennsylvania,Pittsburgh,,2017-10-14,8.21,34,PM2.5,,,,,41.0
8392,USA,Pennsylvania,Millvale,Manchester,2022-04-29,6.28,26,PM2.5,14.88,,,,
8393,USA,Pennsylvania,Pittsburgh,,2015-12-30,8.39,35,PM2.5,,,,,24.96
8394,USA,Pennsylvania,Pittsburgh,,2016-01-10,5.17,21,PM2.5,,,,,44.87
8395,USA,Pennsylvania,Pittsburgh,,2016-01-25,18.88,65,PM2.5,,,,,28.08
8396,USA,Pennsylvania,Pittsburgh,,2016-04-03,5.29,32,Ozone,,,,,81.13
8397,USA,Pennsylvania,Pittsburgh,,2016-10-03,8.58,35,PM2.5,,,,,38.46
8398,USA,Pennsylvania,Pittsburgh,,2017-03-09,5.17,32,Ozone,7.08,,,,80.21
8399,USA,Pennsylvania,Pittsburgh,,2017-03-11,8.21,34,PM2.5,11.75,,,,76.08
8400,USA,Pennsylvania,Pittsburgh,,2017-07-29,2.87,23,Ozone,4.09,,,,57.92
8401,USA,Pennsylvania,Pittsburgh,,2017-10-24,4.17,25,Ozone,,,,,63.42
8402,USA,Pennsylvania,Pittsburgh,,2017-12-10,12.58,52,PM2.5,,,,,43.0
8403,USA,Pennsylvania,Pittsburgh,,2018-01-09,12.21,51,PM2.5,,,,,46.54
8404,USA,Pennsylvania,Pittsburgh,,2018-05-13,17.92,63,PM2.5,,,,,56.38
8405,USA,Pennsylvania,Pittsburgh,,2018-09-24,4.88,20,PM2.5,,,,,38.13
8406,USA,Pennsylvania,Pittsburgh,,2018-09-29,9.54,39,PM2.5,,,,,37.04
8407,USA,Pennsylvania,Pittsburgh,,2017-06-26,4.96,23,Ozone,6.96,,,,58.04
8408,USA,Pennsylvania,Pittsburgh,,2017-08-16,10.88,45,PM2.5,15.39,,,,72.54
8409,USA,Pennsylvania,Pittsburgh,,2018-03-30,4.88,21,Ozone,,,,,51.83
8410,USA,Pennsylvania,Pittsburgh,,2018-07-27,11.52,48,PM2.5,,,,,78.58
8411,USA,Pennsylvania,Pittsburgh,,2016-03-19,7.0,29,PM2.5,,,,,56.13
8412,USA,Pennsylvania,Pittsburgh,,2016-01-11,8.05,33,PM2.5,,,,,56.05
8413,USA,Pennsylvania,Pittsburgh,,2016-12-13,20.87,69,PM2.5,,,,,25.48
8414,USA,Pennsylvania,Pittsburgh,,2016-12-26,12.0,50,PM2.5,,,,,24.65
8415,USA,Pennsylvania,Pittsburgh,,2017-05-09,6.08,27,Ozone,8.63,,,,68.38
8416,USA,Pennsylvania,Pittsburgh,,2017-12-07,5.92,24,PM2.5,,,,,55.0
8417,USA,Pennsylvania,Pittsburgh,,2017-06-03,11.04,46,PM2.5,15.79,,,,67.08
8418,USA,Pennsylvania,Pittsburgh,,2017-01-31,10.83,45,PM2.5,,,,,52.75
8419,USA,Pennsylvania,Pittsburgh,,2017-03-20,16.42,60,PM2.5,23.42,,,,53.21
8420,USA,Pennsylvania,Pittsburgh,,2017-03-27,11.33,47,PM2.5,16.42,,,,66.75
8421,USA,Pennsylvania,Pittsburgh,,2017-05-20,6.04,25,PM2.5,8.67,,,,49.88
8422,USA,Pennsylvania,Pittsburgh,,2017-07-04,9.83,41,PM2.5,14.04,,,,54.33
8423,USA,Pennsylvania,Pittsburgh,,2017-09-23,7.42,31,PM2.5,,,,,47.33
8424,USA,Pennsylvania,Pittsburgh,,2018-08-08,11.96,49,PM2.5,,,,,65.71
8425,USA,Pennsylvania,Pittsburgh,,2016-08-29,6.71,28,PM2.5,,,,,61.17
8426,USA,Pennsylvania,Pittsburgh,,2015-12-28,6.08,25,PM2.5,,,,,49.33
8427,USA,Pennsylvania,Pittsburgh,,2016-10-22,5.15,21,PM2.5,,,,,43.54
8428,USA,Pennsylvania,Pittsburgh,,2016-12-21,17.0,61,PM2.5,,,,,29.29
8429,USA,Pennsylvania,Pittsburgh,,2018-07-04,14.79,57,PM2.5,,,,,69.75
8430,USA,Pennsylvania,Pittsburgh,,2016-02-23,9.91,41,PM2.5,,,,,49.65
8431,USA,Pennsylvania,Pittsburgh,,2016-06-30,9.17,38,PM2.5,,,,,52.48
8432,USA,Pennsylvania,Pittsburgh,,2016-12-31,8.75,36,PM2.5,,,,,55.0
8433,USA,Pennsylvania,Pittsburgh,,2017-05-13,4.79,24,Ozone,6.83,,,,60.5
8434,USA,Pennsylvania,Pittsburgh,,2016-10-19,9.83,41,PM2.5,,,,,54.5
8435,USA,Pennsylvania,Pittsburgh,,2017-12-12,10.08,42,PM2.5,,,,,39.96
8436,USA,Pennsylvania,Pittsburgh,,2018-01-22,10.13,42,PM2.5,,,,,17.73
8437,USA,Pennsylvania,Pittsburgh,,2016-11-15,19.35,66,PM2.5,,,,,25.2
8438,USA,Pennsylvania,Millvale,Manchester,2021-11-02,5.3,22,PM2.5,12.3,,,,
8439,USA,Pennsylvania,Pittsburgh,,2016-01-12,9.38,39,PM2.5,,,,,49.17
8440,USA,Pennsylvania,Pittsburgh,,2016-09-07,13.17,53,PM2.5,,,,,51.58
8441,USA,Pennsylvania,Pittsburgh,,2017-01-21,12.0,50,PM2.5,,,,,18.95
8442,USA,Pennsylvania,Pittsburgh,,2017-10-18,9.54,39,PM2.5,,,,,33.38
8443,USA,Pennsylvania,Pittsburgh,,2017-09-18,14.08,55,PM2.5,19.42,,,,40.17
8444,USA,Pennsylvania,Pittsburgh,,2018-03-05,4.92,28,Ozone,,,,,69.75
8445,USA,Pennsylvania,Pittsburgh,,2016-03-27,16.42,60,PM2.5,,,,,46.5
8446,USA,Pennsylvania,Pittsburgh,,2018-02-28,7.38,30,PM2.5,,,,,45.71
8447,USA,Pennsylvania,Pittsburgh,,2018-08-01,9.5,39,PM2.5,,,,,47.67
8448,USA,Pennsylvania,Pittsburgh,,2016-08-08,8.5,35,PM2.5,,,,,55.71
8449,USA,Pennsylvania,Pittsburgh,,2018-02-06,9.08,38,PM2.5,,,,,47.42
8450,USA,Pennsylvania,Pittsburgh,,2018-04-02,5.5,30,Ozone,,,,,74.29
8451,USA,Pennsylvania,Pittsburgh,,2016-09-05,11.54,48,PM2.5,,,,,58.63
8452,USA,Pennsylvania,Pittsburgh,,2016-11-17,24.71,77,PM2.5,,,,,14.58
8453,USA,Pennsylvania,Pittsburgh,,2017-05-17,14.38,56,PM2.5,20.54,,,,74.88
8454,USA,Pennsylvania,Pittsburgh,,2018-11-07,5.75,24,PM2.5,,,,,40.58
8455,USA,Pennsylvania,Pittsburgh,,2018-12-06,8.63,36,PM2.5,,,,,46.08
8456,USA,Pennsylvania,Pittsburgh,,2018-12-28,7.5,31,PM2.5,,,,,39.96
8457,USA,Pennsylvania,Pittsburgh,,2019-02-03,25.55,79,PM2.5,,,,,14.46
8458,USA,Pennsylvania,Pittsburgh,,2019-02-05,11.8,49,PM2.5,,,,,20.07
8459,USA,Pennsylvania,Pittsburgh,,2019-02-09,7.15,30,PM2.5,,,,,32.19
8460,USA,Pennsylvania,Pittsburgh,,2019-03-04,9.28,38,PM2.5,,,,,37.33
8461,USA,Pennsylvania,Pittsburgh,,2019-03-20,14.65,56,PM2.5,,,,,22.34
8462,USA,Pennsylvania,Pittsburgh,,2019-06-17,8.73,36,PM2.5,,,,,41.02
8463,USA,Pennsylvania,Pittsburgh,,2019-06-26,10.49,43,PM2.5,,,,,54.73
8464,USA,Pennsylvania,Pittsburgh,,2019-07-04,13.56,54,PM2.5,,,,,40.48
8465,USA,Pennsylvania,Pittsburgh,,2019-07-12,8.57,35,PM2.5,,,,,46.04
8466,USA,Pennsylvania,Pittsburgh,,2019-07-29,18.17,64,PM2.5,,,,,54.85
8467,USA,Pennsylvania,Pittsburgh,,2019-08-11,10.24,42,PM2.5,,,,,32.19
