Country,State,City,StationName,PM25,AQI,MainPollutant,PM10,SO2,CO,NO2,Ozone
USA,Pennsylvania,Braddock,North Braddock,5.33,22,PM2.5,11.42,0,,,
USA,Pennsylvania,Braddock,North Braddock,5.67,23,PM2.5,15.13,1.86,,,
USA,Pennsylvania,Braddock,North Braddock,13.89,55,PM2.5,25.66,4.9,,,
USA,Pennsylvania,Braddock,North Braddock,11.14,46,PM2.5,15.86,2.84,,,
USA,Pennsylvania,Avalon,Avalon,8.79,36,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,15.35,58,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,13.5,54,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.79,40,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.96,25,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.83,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.38,30,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,14.33,56,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.38,22,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.14,51,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,10.58,44,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.75,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.79,32,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,14.36,56,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,13.7,54,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.71,19,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.95,37,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.22,51,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.67,40,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,10.21,42,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.05,50,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.67,40,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,10.38,43,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.88,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.04,21,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.08,17,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.21,22,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,23,74,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.04,33,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.67,15,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.79,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.88,37,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,10.7,44,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.71,19,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,21.39,70,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.55,31,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.43,22,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.39,35,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.75,36,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.15,25,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,11.17,46,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.73,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.21,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.13,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.78,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),33.57,96,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.29,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.74,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.83,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),30.32,89,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.37,68,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),22.17,72,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.89,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.58,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.05,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.05,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.17,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.08,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.68,11,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.42,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.13,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.38,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.46,14,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.13,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.42,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.46,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.94,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.57,77,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.95,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.73,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.29,51,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.33,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.17,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.38,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.67,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.63,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.36,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.25,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.26,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.77,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),22.25,72,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.88,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.91,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.21,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.63,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.95,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.17,57,PM2.5,16.08,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.39,56,PM2.5,22.33,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1,4,PM2.5,0.71,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.13,13,PM2.5,4.35,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.38,22,PM2.5,7.1,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.08,38,PM2.5,13.75,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.08,46,PM2.5,14.63,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.38,10,PM2.5,3.42,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.46,56,PM2.5,21.89,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.75,15,PM2.5,5.25,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.9,12,PM2.5,4,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.54,6,PM2.5,1.84,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),30.75,90,PM2.5,45.53,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4,17,PM2.5,5.56,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.33,43,PM2.5,15.16,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.71,7,PM2.5,2.35,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.21,83,PM2.5,37.94,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.54,48,PM2.5,18.4,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.76,36,PM2.5,11.21,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8,33,PM2.5,10.83,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.96,33,PM2.5,11.14,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.5,64,PM2.5,28.81,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.17,53,PM2.5,18.95,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.88,12,PM2.5,4.74,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.33,66,PM2.5,24.94,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21,70,PM2.5,30.05,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.35,30,PM2.5,10.42,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.35,22,PM2.5,7.22,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.92,69,PM2.5,27.19,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.09,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.71,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.92,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.61,60,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.62,58,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.13,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),32.39,93,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.47,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.73,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.53,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.91,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.67,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.46,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.61,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.33,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.25,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.21,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.14,46,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.78,75,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3,12,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),25.21,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.13,21,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.75,24,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.88,16,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,11.1,46,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.75,40,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,19.21,66,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.17,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.33,14,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.88,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.9,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.23,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.64,71,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.27,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.86,12,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),25,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.09,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.54,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.48,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.67,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.46,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.87,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.17,46,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.13,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.75,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.6,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.13,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.75,49,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.6,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.88,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.88,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.66,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.59,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.09,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.44,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.77,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.14,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.96,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.3,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.57,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.26,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),22.23,72,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.95,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.97,49,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.95,49,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.2,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.95,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.91,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.53,83,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.92,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.58,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.46,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.06,82,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.43,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.22,70,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.52,19,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.81,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.98,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.38,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.54,58,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.63,71,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.69,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.5,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.32,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.88,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.15,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.15,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.22,58,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.54,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.07,55,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.67,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.27,60,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),33.25,95,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.29,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.43,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.09,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.41,60,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),39.73,111,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.4,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.22,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.83,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.28,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),42.32,118,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.2,83,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.63,56,PM2.5,28,2.62,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.17,64,PM2.5,28.38,15.39,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.58,62,PM2.5,24.65,27.14,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.58,67,PM2.5,27.88,15.28,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.33,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.87,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.46,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.88,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.63,58,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.47,31,PM2.5,14.25,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.13,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.64,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.21,46,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.79,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.83,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.79,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.46,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.33,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.96,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.79,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.21,68,PM2.5,30,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.73,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.47,14,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.58,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.58,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11,45,PM2.5,15.48,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),26.04,80,PM2.5,37.78,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.89,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),31.25,91,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.91,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.76,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.16,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.21,17,PM2.5,16.09,2.07,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),29.63,88,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.9,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.42,77,PM2.5,26.33,18.82,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.25,22,PM2.5,7.5,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.5,54,PM2.5,14.58,20.67,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.88,37,PM2.5,8.96,0.33,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),29.04,86,PM2.5,32.08,16.92,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),22.32,72,PM2.5,17,9,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),36.96,105,PM2.5,42.04,58.51,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.58,27,PM2.5,11.83,2.73,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.96,16,PM2.5,1.12,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.04,17,PM2.5,6,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.04,57,PM2.5,20.2,4.93,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.85,32,PM2.5,9.08,0.52,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),28.72,86,PM2.5,59.48,14.58,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.4,35,PM2.5,8.4,0.55,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23,74,PM2.5,29.38,5.24,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.37,62,PM2.5,26.04,8.41,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9,37,PM2.5,15,2.62,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.5,64,PM2.5,17.3,6.07,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.46,43,PM2.5,14.32,6,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.79,24,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.42,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.54,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.96,41,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.75,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.89,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),18.46,64,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),17.17,62,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.13,51,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.83,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.42,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.92,16,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.96,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.05,13,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.08,29,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),23.24,74,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.76,40,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.3,51,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.73,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.58,27,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.09,42,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.67,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.52,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.71,61,PM2.5,30.54,17.84,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.65,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.97,21,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),15.04,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.99,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.68,23,PM2.5,7.76,8.95,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.46,52,PM2.5,18.95,10.04,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.75,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.11,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),36.05,102,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.71,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.13,51,PM2.5,22.78,8.43,,,
